8.776322	-0.044788	 0.047636	
8.834419	-0.049578	 0.068855	
8.968331	-0.042899	 0.135540	
9.270336	-0.005490	 0.305891	
9.722984	0.048685	 0.519260	
10.374260	0.089865	 0.693181	
11.043918	0.119302	 0.726462	
11.387329	0.142779	 0.558647	
11.622250	0.145496	 0.385807	
11.381466	0.132939	 0.147463	
11.093694	0.108512	 0.052211	
10.985851	0.076982	 0.041608	
10.444311	0.041041	 0.006473	
10.159349	0.012388	 -0.030951	
9.957461	-0.024668	 -0.103919	
9.959223	-0.021230	 -0.142416	
9.707433	-0.008433	 -0.159944	
9.780274	-0.010350	 -0.103978	
9.567318	-0.002354	 -0.053191	
9.488217	-0.001165	 -0.017341	
9.654670	-0.009196	 0.010059	
9.599278	-0.009335	 0.002711	
9.614966	0.012070	 0.038525	
9.580214	0.035274	 0.012886	
9.745177	0.025183	 0.022927	
9.691020	0.011468	 -0.023852	
9.508014	0.021755	 -0.015726	
9.513593	-0.003814	 0.020279	
9.660794	-0.006027	 0.043877	
9.459663	0.022689	 0.038206	
9.605797	0.026893	 0.020451	
9.465855	0.017738	 -0.032400	
9.568728	0.010894	 0.012300	
9.376940	-0.002173	 0.083477	
9.349239	-0.009410	 0.077468	
9.435494	0.004800	 0.063468	
9.326453	0.001052	 0.018046	
9.120429	-0.008555	 -0.006216	
9.267550	-0.008336	 0.036968	
9.156072	-0.017599	 0.071723	
9.115511	0.004857	 0.076054	
9.096853	0.025759	 0.064056	
8.988181	0.015630	 -0.010806	
9.067460	0.012622	 -0.046473	
8.913534	0.027958	 -0.034025	
8.832333	0.038436	 0.042528	
8.849928	0.055954	 0.088384	
8.153970	0.018191	 -0.012679	
8.262684	0.011493	 0.024325	
8.027660	0.009701	 0.040498	
8.058947	0.009659	 0.044887	
7.918995	0.009523	 0.032630	
7.855020	0.022878	 0.049183	
7.573847	0.025792	 0.067092	
7.306784	0.024251	 0.031334	
7.288523	0.030324	 0.013550	
6.917517	0.016972	 -0.060373	
6.884014	0.014910	 -0.054050	
6.583893	0.036911	 0.001900	
6.326468	0.028426	 0.117822	
6.089066	0.008687	 0.106833	
6.124459	-0.003942	 0.062274	
5.975875	-0.033901	 0.021477	
5.875415	-0.022378	 -0.002431	
5.619714	0.029212	 0.019243	
5.280410	-0.020346	 0.052916	
5.267057	-0.053574	 0.083669	
4.994876	-0.023418	 0.067568	
5.015234	0.016527	 0.016752	
4.878085	0.058935	 -0.012370	
4.740652	0.020965	 -0.021484	
4.699019	-0.036542	 -0.003948	
4.443734	-0.075506	 0.017581	
4.399422	-0.073477	 0.025723	
4.210214	-0.063578	 0.020557	
4.206489	-0.057058	 0.023334	
4.101103	-0.052417	 0.009555	
4.114265	-0.068351	 0.032070	
3.916582	-0.097619	 0.023627	
3.962481	-0.121350	 0.025632	
3.873572	-0.168604	 0.004540	
3.825388	-0.202335	 -0.015724	
3.709936	-0.258228	 0.005499	
3.758253	-0.256337	 0.022255	
3.725216	-0.229717	 0.016020	
3.701431	-0.194371	 -0.009343	
3.767124	-0.171330	 -0.011479	
3.736834	-0.169938	 -0.015655	
3.790882	-0.149049	 -0.008308	
3.731342	-0.062773	 -0.007915	
3.706585	-0.003809	 -0.006934	
3.688827	-0.021534	 -0.004001	
3.622088	-0.081267	 -0.030987	
3.725385	-0.118817	 -0.059399	
3.749588	-0.048529	 -0.105197	
3.827863	0.029544	 -0.103573	
3.826131	0.102125	 -0.013381	
3.912536	0.054799	 0.058888	
3.937004	-0.017664	 0.072958	
4.055373	-0.027392	 0.035826	
4.125595	-0.009649	 -0.140195	
4.278041	0.039177	 -0.119402	
4.362412	0.058461	 0.088448	
4.528710	0.026685	 0.167291	
4.586451	-0.011270	 0.117267	
4.729361	-0.031134	 0.066752	
4.895224	-0.036822	 0.005993	
5.064198	-0.021402	 -0.025228	
5.299166	-0.014577	 -0.021528	
5.473062	-0.003706	 -0.040565	
5.675723	0.008153	 -0.043834	
5.814924	0.034922	 -0.059700	
6.033574	0.030209	 -0.042964	
6.179296	0.049601	 -0.063358	
6.383478	0.075088	 -0.086874	
6.583939	0.051570	 -0.063310	
6.848611	0.043416	 -0.048488	
6.974947	0.060717	 -0.063931	
7.136387	0.054911	 -0.047303	
7.281392	0.057754	 -0.046886	
7.514902	0.059804	 -0.019098	
7.597818	0.072246	 -0.018201	
7.805972	0.080312	 -0.014652	
7.864046	0.095835	 -0.036917	
7.992534	0.092515	 -0.034831	
7.930425	0.092607	 -0.070588	
8.026537	0.086523	 -0.077927	
7.922365	0.077659	 -0.051041	
7.898550	0.080944	 0.024526	
7.917570	0.089944	 0.055547	
7.805116	0.076136	 0.023313	
7.812569	0.071463	 0.021847	
7.773017	0.067935	 -0.011310	
7.989581	0.065048	 0.010813	
7.867414	0.075510	 0.004053	
8.010917	0.073335	 0.032912	
7.965621	0.079556	 0.052021	
8.028795	0.078688	 0.062872	
7.884695	0.070999	 0.033911	
7.808294	0.065584	 0.003865	
7.773220	0.061742	 -0.007373	
7.834371	0.059806	 0.019621	
7.672476	0.063928	 0.012262	
7.595358	0.047825	 0.009213	
7.674398	0.040126	 0.021342	
7.526486	0.034294	 0.002873	
7.448709	0.032196	 -0.011827	
7.517422	0.029694	 -0.002320	
7.288475	0.040230	 -0.004846	
7.277019	0.039552	 0.014867	
7.131354	0.038571	 0.024166	
7.064475	0.032196	 0.032940	
7.035086	0.026023	 0.042903	
6.889613	0.024826	 0.033901	
6.845707	0.015332	 0.029358	
6.777641	0.022732	 0.020797	
6.642279	0.035195	 0.005176	
6.538668	0.040599	 0.000220	
6.402607	0.036416	 -0.010616	
6.340137	0.033705	 -0.002892	
6.068745	0.037429	 -0.004810	
5.778402	0.034029	 0.015100	
5.673272	0.034551	 0.048602	
5.348542	0.048414	 0.065826	
5.237607	0.052185	 0.074204	
4.989443	0.061747	 0.053723	
4.848236	0.085826	 0.052557	
4.896672	0.085604	 0.064482	
4.812510	0.078873	 0.072089	
4.848624	0.083201	 0.092115	
4.907119	0.108724	 0.102483	
4.772008	0.144434	 0.081890	
4.804257	0.179533	 0.062606	
4.661444	0.216450	 0.019168	
4.713363	0.228966	 0.012465	
4.649689	0.215628	 0.004841	
4.667900	0.213417	 0.005681	
4.580871	0.209621	 -0.007831	
4.599618	0.214190	 0.002757	
4.496720	0.211095	 0.012024	
4.414224	0.190968	 0.031022	
4.481726	0.195156	 0.048424	
4.488111	0.202294	 0.063525	
4.522199	0.203219	 0.061625	
4.534141	0.188118	 0.023106	
4.648113	0.174398	 0.019489	
4.626610	0.143751	 -0.008814	
4.669664	0.129288	 -0.024628	
4.597618	0.109603	 -0.071054	
4.492463	0.020285	 -0.095838	
4.482703	-0.035201	 -0.072451	
4.546443	-0.029093	 -0.009896	
4.666921	-0.001425	 0.040042	
4.726740	-0.000041	 0.033131	
4.859039	0.017357	 0.045033	
4.909772	0.038165	 0.053297	
4.970947	0.032992	 0.099594	
5.138933	0.019278	 0.146164	
5.204223	-0.003758	 0.099725	
5.392396	-0.009573	 0.070218	
5.504533	-0.001383	 0.074216	
5.623505	0.028210	 0.122778	
5.799018	0.021799	 0.149379	
5.847025	-0.056056	 0.161739	
6.054504	-0.060297	 0.155897	
6.159620	-0.014339	 0.090653	
6.259196	-0.021218	 0.016436	
6.426948	-0.026671	 -0.016835	
6.453666	-0.006083	 -0.091119	
6.572301	0.012253	 -0.095121	
6.714796	-0.000456	 -0.065117	
6.929690	0.004047	 0.005533	
7.112011	0.001577	 0.093420	
7.259983	0.002517	 0.109823	
7.308055	0.036008	 0.015268	
7.400756	0.038962	 -0.028743	
7.353993	0.008172	 -0.056421	
7.373668	0.016305	 -0.010939	
7.589128	0.026253	 0.036213	
7.682503	0.017185	 0.073264	
7.872977	0.026899	 0.080944	
7.825053	0.005041	 0.029238	
8.001423	-0.002958	 0.044616	
8.042139	0.021534	 0.035884	
8.029517	0.062415	 -0.022743	
8.155360	0.047879	 -0.029177	
8.101808	0.055110	 -0.035810	
8.190829	0.073099	 0.017105	
8.329527	0.055295	 0.043649	
8.256575	0.027308	 -0.013443	
8.351855	0.022106	 0.012111	
8.188050	-0.029410	 0.044248	
8.325237	-0.029276	 0.065544	
8.282990	0.012473	 0.049828	
8.409350	0.004161	 0.026825	
8.379874	0.022758	 0.054272	
8.424417	0.029739	 0.076071	
8.219619	0.025893	 -0.047060	
8.242696	0.000771	 -0.098029	
8.099955	0.007485	 0.014488	
8.227881	0.020317	 0.149103	
8.080388	0.027814	 0.125435	
8.128395	0.038483	 -0.013961	
7.976852	0.048787	 -0.201482	
7.881464	0.025647	 -0.109537	
7.986491	-0.002475	 0.024117	
7.944777	0.013150	 0.070029	
7.773996	0.017498	 0.001964	
7.905341	0.011293	 0.029302	
7.786807	0.071842	 0.032664	
7.716825	0.078166	 0.019402	
7.762002	0.049599	 0.062835	
7.929067	0.032785	 0.077015	
7.874942	0.012967	 0.018220	
7.929760	-0.008272	 0.013365	
7.776906	-0.033885	 -0.021962	
7.772052	-0.014031	 -0.004260	
7.838040	0.007965	 0.044339	
7.792356	0.031997	 0.072359	
7.878386	0.029631	 0.079120	
7.647459	0.067702	 -0.012979	
7.630769	0.038620	 -0.051881	
7.612112	-0.003888	 -0.112742	
7.717193	0.029697	 -0.078849	
7.792331	0.050019	 0.037946	
7.972740	0.085467	 0.070675	
7.930253	0.081400	 -0.011325	
8.028995	0.049110	 -0.042333	
7.969629	0.034370	 0.014312	
8.107499	0.040333	 0.060514	
7.976175	0.030394	 0.027413	
7.916028	0.008905	 0.017243	
8.029433	0.009528	 0.005107	
7.870531	0.018205	 -0.034851	
7.893835	0.033913	 -0.052955	
8.041555	0.049138	 -0.052253	
7.962614	0.020785	 -0.025634	
7.945047	0.013117	 0.053398	
8.066836	0.025101	 0.107238	
7.974643	0.003300	 0.104283	
7.893156	-0.028217	 -0.000484	
7.966744	-0.061637	 -0.077345	
7.908966	-0.041782	 -0.112454	
8.051549	0.030041	 -0.007538	
7.943401	0.003082	 0.063766	
7.987317	-0.003795	 0.044815	
8.008662	0.003881	 0.049976	
8.161898	0.017517	 0.017529	
8.091789	-0.036417	 -0.086749	
8.194488	-0.087723	 -0.051249	
8.162099	0.003691	 0.062944	
8.286924	0.045860	 0.113438	
8.255297	0.036067	 0.116770	
8.241523	0.030026	 0.003804	
8.118296	0.057183	 -0.126404	
8.070680	0.081311	 -0.109310	
8.193603	0.056011	 -0.018756	
8.135661	-0.015583	 0.094918	
8.146409	0.049276	 0.124864	
8.122521	0.046647	 0.104434	
8.242913	0.032213	 0.084012	
8.119199	-0.007247	 -0.044568	
8.210165	-0.037540	 -0.049034	
8.159879	-0.050866	 -0.008460	
8.233626	-0.007429	 0.063887	
8.149772	0.030934	 0.153619	
8.269915	0.018619	 0.143805	
8.214860	0.007896	 0.010248	
8.156581	0.040621	 -0.067082	
8.193393	0.058654	 -0.020622	
8.101552	0.033545	 0.053528	
8.045114	0.015739	 0.053999	
8.080445	0.018206	 0.045020	
7.752677	0.008878	 0.012275	
7.669835	0.005528	 0.009192	
7.786484	0.019981	 -0.017588	
7.703169	0.020763	 0.006867	
7.800384	-0.003742	 0.089167	
7.779459	-0.016980	 0.128583	
7.704763	-0.026089	 0.166059	
7.601861	-0.026950	 0.191720	
7.505249	-0.025465	 0.176324	
7.349341	-0.006516	 0.160243	
7.177519	0.005608	 0.137583	
7.009419	0.014019	 0.120430	
6.854831	0.028601	 0.111671	
6.719915	0.041527	 0.105735	
6.573772	0.041017	 0.105952	
6.457332	0.036895	 0.121358	
6.356823	0.042822	 0.126188	
6.281650	0.051464	 0.127934	
6.236302	0.060577	 0.120936	
6.111159	0.073798	 0.107942	
6.236969	0.049325	 0.138881	
6.170805	-0.010202	 0.214061	
6.281139	-0.030599	 0.219631	
6.230312	-0.030135	 0.128264	
6.281772	-0.025898	 0.062868	
6.200712	-0.016128	 -0.014296	
6.167892	-0.011449	 0.056771	
6.369218	0.017611	 0.053578	
6.349727	0.074773	 -0.048241	
6.456842	0.051040	 -0.075450	
6.409081	-0.009149	 -0.073377	
6.473965	-0.031525	 -0.022805	
6.437565	0.033705	 0.069096	
6.408460	0.085238	 0.182105	
6.511201	0.025112	 0.238191	
6.578710	-0.010603	 0.170404	
6.754985	0.014814	 0.059170	
6.700163	0.070744	 -0.053272	
6.831941	0.028187	 -0.094552	
6.758997	-0.022370	 -0.076937	
6.778614	-0.020261	 0.045284	
6.881897	-0.026023	 0.097630	
6.852237	-0.015728	 0.113474	
6.894455	-0.011594	 0.046323	
6.790608	-0.033372	 -0.032697	
6.835167	-0.035024	 -0.004309	
6.714580	0.002419	 0.018953	
6.589267	0.019675	 0.054701	
6.521608	0.011719	 0.060781	
6.503775	0.011707	 0.009235	
6.515745	0.012563	 -0.047390	
6.593745	0.015700	 -0.077122	
6.599823	0.033730	 -0.061254	
6.552245	0.071584	 -0.005732	
6.447716	0.052197	 0.084908	
6.112604	0.038561	 0.088877	
6.050834	0.051632	 0.058849	
5.803232	0.071961	 0.014909	
5.739754	0.041713	 -0.003232	
5.405126	-0.000348	 -0.037967	
5.349080	0.008587	 -0.025580	
5.048822	0.040460	 -0.037027	
4.973058	0.053084	 -0.039856	
4.756424	0.048351	 -0.037886	
4.560705	0.069349	 0.020503	
4.488896	0.120992	 0.049467	
4.325472	0.158467	 0.074096	
4.472438	0.191373	 0.078613	
4.476013	0.228566	 0.030504	
4.532828	0.206162	 0.012480	
4.496577	0.206075	 0.002312	
4.252008	0.243594	 0.026316	
4.129750	0.271431	 0.045994	
4.185418	0.280519	 0.041812	
4.121048	0.263090	 0.002574	
4.178775	0.267337	 0.002166	
4.153812	0.283223	 0.047071	
4.196218	0.294329	 0.074026	
4.116109	0.305746	 0.055781	
4.126159	0.316975	 0.029445	
4.025424	0.286782	 0.018331	
4.008598	0.272460	 0.034864	
3.915832	0.195088	 -0.074756	
4.063488	0.176815	 -0.065400	
4.148298	0.157074	 -0.081278	
4.290121	0.150196	 -0.059592	
4.413179	0.139544	 -0.027947	
4.453832	0.128525	 -0.045417	
4.562437	0.171705	 -0.066557	
4.790165	0.185938	 -0.095855	
4.946010	0.170223	 -0.112722	
5.018677	0.110369	 -0.104853	
5.193870	0.081050	 -0.073602	
5.378862	0.052975	 -0.064889	
5.544500	0.044646	 -0.063554	
5.587887	0.029740	 -0.079447	
5.763543	0.030462	 -0.046919	
6.112278	0.043032	 -0.027193	
6.379098	0.059148	 -0.000927	
6.505888	0.059692	 -0.021967	
6.758636	0.047919	 -0.013293	
6.936337	0.028002	 -0.043675	
7.186077	0.018817	 -0.031419	
7.395912	0.022333	 -0.035410	
7.525069	0.021608	 -0.025357	
7.732951	0.007941	 -0.017965	
8.038831	0.005564	 -0.001587	
8.189110	0.009396	 -0.006169	
8.410107	0.009483	 0.000469	
8.499151	0.015864	 0.005609	
8.499129	0.024354	 0.043461	
8.649282	0.026898	 0.066293	
8.463352	0.036881	 0.006455	
8.594784	0.032984	 -0.000781	
8.529860	0.018252	 -0.036289	
8.626598	0.011120	 -0.010935	
8.526835	0.018155	 0.050810	
8.607143	0.024353	 0.080857	
8.385913	0.035073	 0.020942	
8.484801	0.029496	 -0.001392	
8.396237	0.037078	 -0.022815	
8.468057	0.039858	 -0.014839	
8.371935	0.033840	 -0.016028	
8.339429	0.029142	 0.016106	
8.405727	0.047740	 0.033095	
8.343407	0.064314	 0.007409	
8.365730	0.057501	 0.000683	
8.202321	0.051809	 0.017046	
8.262261	0.045069	 0.052072	
8.049098	0.013401	 0.030258	
8.168945	0.000996	 0.042987	
7.935052	-0.028278	 0.049101	
7.868021	-0.017172	 0.014102	
7.853491	0.017567	 0.016962	
7.999843	0.018698	 0.031857	
7.889963	-0.010940	 0.033409	
8.010720	0.005747	 0.078864	
7.999894	0.053318	 0.085346	
7.924243	0.033813	 0.059096	
7.801618	0.013411	 0.019320	
7.744386	0.014468	 -0.011094	
7.810966	0.017255	 -0.000847	
7.671164	0.025168	 0.031647	
7.725344	0.034095	 0.060284	
7.512427	0.047899	 0.043037	
7.490698	0.050610	 0.061412	
7.498951	0.055329	 0.086207	
7.455765	0.069637	 0.071295	
7.573363	0.078604	 0.071429	
7.336711	0.095441	 0.029373	
7.379177	0.084758	 0.054684	
7.038275	0.059629	 0.056105	
6.832671	0.058274	 0.051387	
6.742043	0.051910	 0.047726	
6.734350	0.036108	 0.050154	
6.526448	0.022693	 0.057363	
6.505978	0.019090	 0.069775	
6.189463	0.015045	 0.044282	
6.069586	0.015569	 0.032207	
6.047912	0.008635	 0.039996	
5.757200	-0.007694	 0.032986	
5.655413	-0.003971	 0.046484	
5.505716	0.013806	 0.057966	
5.487832	0.019324	 0.062580	
5.196243	0.019108	 0.046876	
5.147847	0.015922	 0.055402	
4.891881	0.001921	 0.043070	
4.537447	-0.042954	 0.024792	
4.503072	-0.032700	 0.035419	
4.244662	-0.006985	 0.043758	
4.076965	-0.007844	 0.042122	
3.914225	-0.013296	 0.036275	
3.673294	-0.011140	 0.026041	
3.487010	-0.019532	 0.024495	
3.438899	-0.017236	 0.035973	
3.241871	-0.008259	 0.038662	
3.117476	-0.014634	 0.038756	
2.769079	-0.027071	 0.028629	
2.558072	-0.035632	 0.020469	
2.285133	-0.034994	 0.010925	
1.999025	-0.046489	 0.002015	
1.881238	-0.046698	 0.001835	
1.602889	-0.018877	 0.015164	
1.283939	0.009969	 0.030382	
1.090033	0.026320	 0.019436	
0.628452	0.040920	 -0.013942	
0.538474	0.041063	 0.000438	
0.381729	0.036060	 0.020640	
0.262931	0.028413	 0.025310	
0.176564	0.023040	 0.016113	
0.041167	0.022316	 0.003220	
-0.045120	0.027196	 -0.001614	
-0.102200	0.030619	 -0.001971	
-0.106295	0.031326	 -0.000658	
-0.072330	0.035538	 -0.002320	
-0.053870	0.048951	 -0.014267	
-0.043068	0.048459	 -0.016771	
-0.015004	0.040668	 -0.021457	
0.017820	0.029119	 -0.018245	
0.051186	0.024975	 -0.003904	
0.080979	0.023730	 0.010355	
0.124850	0.027954	 0.017835	
0.161513	0.024936	 0.016710	
0.208974	0.017126	 0.015223	
0.303500	0.011608	 0.002487	
0.415879	0.004550	 -0.010618	
0.608300	0.001262	 -0.015033	
0.795078	0.009014	 -0.019189	
0.984619	0.030019	 -0.020881	
1.193609	0.044533	 -0.011728	
1.387574	0.055782	 -0.001425	
1.595170	0.075075	 0.002794	
1.781555	0.088869	 -0.001276	
1.957321	0.065071	 -0.006693	
2.119790	0.017723	 -0.007347	
2.254477	-0.014710	 0.019391	
2.404260	-0.019547	 0.085523	
2.535549	0.001992	 0.076606	
2.617119	0.005010	 0.017685	
2.665957	-0.009368	 -0.001113	
2.751269	-0.015522	 -0.005955	
2.832128	-0.063107	 0.007218	
2.957111	-0.103138	 0.008198	
3.071476	-0.101352	 -0.005207	
