8.776466	-0.046903	 0.049057	
8.834818	-0.053955	 0.071360	
8.969138	-0.050547	 0.139393	
9.242624	-0.027479	 0.300891	
9.718817	0.021855	 0.536684	
10.376042	0.051669	 0.720333	
11.048250	0.070959	 0.748511	
11.389299	0.085606	 0.562032	
11.620467	0.079961	 0.367656	
11.373421	0.062391	 0.107457	
11.082473	0.035503	 0.010598	
10.975299	0.005375	 0.016433	
10.436464	-0.024383	 0.004440	
10.073507	-0.046613	 -0.031780	
10.058264	-0.059747	 -0.075398	
9.820145	-0.055214	 -0.192188	
9.638825	-0.054874	 -0.188333	
9.747797	-0.062114	 -0.125372	
9.568245	-0.062068	 -0.057324	
9.506664	-0.070344	 -0.008655	
9.679690	-0.082308	 0.021616	
9.551032	-0.083170	 0.004693	
9.534423	-0.057651	 0.036100	
9.734529	-0.045342	 0.024247	
9.685741	-0.066185	 -0.002921	
9.671690	-0.073683	 -0.062096	
9.587185	-0.070677	 -0.054713	
9.711521	-0.091265	 -0.012390	
9.411926	-0.077682	 -0.002935	
9.590707	-0.081913	 -0.015834	
9.437324	-0.094330	 -0.072883	
9.542105	-0.101665	 -0.019980	
9.353981	-0.109456	 0.079121	
9.331188	-0.111474	 0.084700	
9.420139	-0.096381	 0.069859	
9.238425	-0.097333	 0.008977	
9.153864	-0.100121	 -0.006593	
9.289328	-0.102205	 0.034088	
9.168227	-0.103103	 0.070029	
9.046968	-0.076287	 0.062518	
9.061495	-0.066864	 0.043121	
8.895673	-0.081975	 -0.065959	
8.861898	-0.077204	 -0.127841	
8.831404	-0.068964	 -0.093017	
8.669618	-0.060812	 0.010909	
8.653377	-0.076220	 0.085415	
8.296513	-0.091473	 0.016787	
8.257988	-0.092569	 0.041458	
8.121879	-0.087432	 0.059817	
8.174174	-0.083790	 0.061649	
7.898446	-0.075575	 0.031858	
7.726949	-0.058306	 0.045894	
7.589459	-0.057978	 0.073833	
7.379759	-0.057253	 0.034252	
7.379247	-0.053874	 0.005053	
7.082770	-0.062166	 -0.075732	
6.811801	-0.062492	 -0.099961	
6.764421	-0.047485	 -0.041268	
6.418427	-0.049858	 0.111859	
6.215694	-0.060750	 0.132521	
6.062539	-0.072000	 0.057143	
5.917902	-0.080956	 0.029007	
5.863418	-0.060293	 0.014433	
5.573072	-0.009778	 0.044536	
5.171369	-0.070541	 0.087739	
5.249201	-0.072454	 0.127549	
5.081323	-0.043570	 0.139592	
4.983300	0.006586	 0.040405	
4.867880	0.010773	 0.016759	
4.884836	-0.020065	 0.011240	
4.691962	-0.100348	 0.018472	
4.607374	-0.122029	 0.038673	
4.349489	-0.117888	 0.034307	
4.250183	-0.114592	 0.036403	
4.146384	-0.114025	 0.021687	
4.092789	-0.116290	 0.012497	
4.125599	-0.134945	 0.032844	
3.945065	-0.164025	 0.022542	
3.993341	-0.189998	 0.020776	
3.869445	-0.238938	 -0.010313	
3.835648	-0.270063	 -0.034163	
3.726576	-0.317846	 -0.010902	
3.774887	-0.312228	 0.011400	
3.740395	-0.283602	 0.010042	
3.713548	-0.248396	 -0.015931	
3.776235	-0.224926	 -0.021771	
3.742465	-0.215117	 -0.029256	
3.793707	-0.183651	 -0.022442	
3.731303	-0.094182	 -0.021739	
3.704616	-0.042012	 -0.022375	
3.712118	-0.053878	 -0.019424	
3.684339	-0.091066	 -0.047337	
3.756860	-0.112887	 -0.076962	
3.774175	-0.036594	 -0.119558	
3.825273	0.041837	 -0.123541	
3.800746	0.091124	 -0.033449	
3.880633	0.035775	 0.045618	
3.902863	-0.027769	 0.065894	
4.022546	-0.023023	 0.026010	
4.115537	0.005821	 -0.163957	
4.263859	0.064923	 -0.173953	
4.388149	0.075328	 0.024226	
4.548926	0.039594	 0.159319	
4.609046	0.004178	 0.134586	
4.733380	-0.010543	 0.082585	
4.879313	-0.008243	 0.016369	
5.037868	0.012725	 -0.021646	
5.270147	0.023005	 -0.022154	
5.444124	0.037511	 -0.044408	
5.648975	0.051285	 -0.051679	
5.791766	0.075920	 -0.070165	
6.014399	0.075518	 -0.052749	
6.199048	0.096701	 -0.066308	
6.417422	0.114338	 -0.064722	
6.496447	0.122960	 -0.081610	
6.586282	0.108421	 -0.075762	
6.806275	0.109761	 -0.061675	
6.965636	0.128700	 -0.071782	
7.076121	0.127530	 -0.065280	
7.310285	0.129644	 -0.045809	
7.444513	0.139600	 -0.037277	
7.565143	0.143486	 -0.026771	
7.674116	0.155666	 -0.039124	
7.871449	0.158975	 -0.040418	
7.858532	0.161253	 -0.071347	
7.856156	0.156754	 -0.097672	
7.995439	0.143923	 -0.109480	
7.927529	0.128990	 -0.075416	
7.864732	0.130977	 0.022608	
7.922047	0.137615	 0.073115	
7.953251	0.127808	 0.067692	
7.851990	0.127079	 0.052243	
7.974076	0.125484	 0.061299	
7.865681	0.121709	 0.019764	
8.010922	0.119922	 0.032863	
7.870525	0.125554	 0.030167	
8.000726	0.119533	 0.064859	
7.952403	0.122027	 0.091587	
8.016463	0.117862	 0.106205	
7.875189	0.108637	 0.073797	
7.739294	0.102294	 0.028135	
7.823021	0.098986	 0.024751	
7.668097	0.099837	 0.046717	
7.541181	0.097412	 0.038702	
7.548438	0.083984	 0.043912	
7.670779	0.079731	 0.056060	
7.496345	0.075168	 0.028651	
7.467735	0.073169	 0.015132	
7.557101	0.074303	 0.022436	
7.342404	0.089013	 0.019840	
7.276781	0.091612	 0.037948	
7.320450	0.092702	 0.061778	
7.105646	0.092271	 0.055941	
7.178817	0.088707	 0.073644	
7.068253	0.096229	 0.072956	
6.971976	0.093114	 0.063213	
6.807571	0.104322	 0.040823	
6.617062	0.115859	 0.017448	
6.486304	0.121187	 0.009118	
6.280196	0.120616	 -0.008482	
6.049229	0.123330	 -0.007503	
6.056977	0.119235	 0.011957	
