0.178110	-1.383313	-1.577266	0.000000	0.000000	0.000000	0.000000	-0.804215	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.820878	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.598295	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.119716	0.000000	-0.578136	0.000000	0.000000	0.000000	-0.972447	-1.147141	0.000000	-1.258075	-1.271216	0.000000	0.000000	
-0.712203	-1.575765	-1.419371	-1.642623	-1.658575	-1.669659	-1.708246	-1.701708	-1.712209	-1.698353	-1.693032	-1.717353	0.000000	-1.748611	-1.767107	-1.782711	-1.821430	-1.661383	-1.444875	-1.783049	-1.771685	-1.853987	-1.860629	-1.862873	-1.878104	-1.684566	-1.743027	-1.391382	-1.438133	-1.767360	-1.915473	-1.915854	-1.912340	0.000000	-1.849243	-1.850997	0.000000	-1.829190	-1.768757	-1.764144	0.000000	-1.750692	-1.783772	-1.087627	-0.816150	-1.746386	-0.629276	-0.681818	0.000000	-1.017542	-0.904985	-0.959258	-1.549912	0.193498	-0.951063	0.000000	-0.957455	0.000000	-0.952083	-0.871201	
-1.716062	-1.595750	-1.056708	-1.097930	0.334190	0.313806	-0.979364	0.478152	-1.679652	-1.695377	-1.689882	0.000000	-1.781393	-1.774381	-1.815123	-1.838118	-1.834963	-1.862054	-1.431817	-0.706012	0.421982	-1.488378	0.337902	-0.917237	-0.887233	0.323441	0.260974	0.326909	-1.730470	-1.877268	-1.883722	-1.198107	-0.948497	-0.958906	0.543108	-1.889871	-1.936673	-1.860659	-1.863013	-1.778463	-1.770572	-1.788653	-1.756159	0.394809	-0.827670	-0.630294	-0.582116	-0.792736	0.240833	0.322192	0.314013	0.311915	0.276691	0.000000	0.270761	0.273679	-1.538766	0.273696	0.275371	0.000000	
0.251344	0.359711	0.348950	0.340060	0.000000	0.487001	0.377058	-1.696595	-1.444404	-1.719886	-1.710867	0.000000	-1.859849	-1.151785	-0.428873	-0.729450	-1.302538	-1.778819	-1.214555	-0.683417	0.456353	0.413643	0.343361	0.514005	0.000000	0.000000	0.000000	-1.766981	0.329267	0.401005	0.388998	0.372928	0.000000	0.000000	-1.984844	-1.939779	-1.954367	-1.911406	-1.844387	-1.773439	-1.774717	-1.770962	-1.678400	-1.608248	-0.826759	-0.703018	0.355112	0.626550	0.301223	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.332709	0.653808	0.000000	0.000000	0.000000	
0.540278	0.448262	0.000000	0.000000	0.000000	0.000000	0.576216	0.342924	-1.662119	-1.730492	-1.713294	0.000000	-1.441524	0.640204	0.503347	0.000000	0.445579	0.437603	0.440098	0.475211	-0.786742	0.585449	0.000000	0.571536	0.000000	0.000000	-2.265688	-2.101762	0.000000	0.000000	0.000000	0.000000	0.270006	0.182317	-1.995845	-2.030344	-2.044836	-1.899363	-1.847691	-1.805671	-1.775162	-1.799440	-1.633275	-1.544093	-0.607093	0.426172	0.549833	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.564764	0.739805	-1.379135	-1.717458	0.000000	-0.949082	-0.919403	0.468075	0.662434	0.000000	0.000000	0.000000	0.000000	0.746035	0.000000	0.000000	-0.718017	-0.849493	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.812275	0.576613	0.750338	-2.145578	-2.088208	-1.996435	-1.928718	-1.843793	-1.745520	-1.758809	-1.713850	0.364776	0.598348	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.892303	0.997825	1.046299	-1.728022	0.000000	-0.663195	0.565436	0.689477	0.556547	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.022530	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.137410	1.157134	-2.184087	-1.989844	1.023581	0.932589	-1.819986	-1.837076	-1.719329	-1.697659	-1.591689	0.876897	0.712102	0.827787	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.614389	0.979791	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.109525	-0.627432	-1.745441	0.000000	1.249168	1.054796	1.206157	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.169141	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.166371	0.898331	1.190380	-2.259269	-1.900082	-1.720752	-1.625479	0.578911	-1.755049	-1.750591	-1.664638	-1.694320	1.068629	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-2.077132	-1.933876	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.801320	-1.793210	-0.745014	0.000000	0.000000	0.742803	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.391391	0.000000	0.000000	0.000000	0.430604	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.226246	-2.566047	0.966714	-2.221550	1.237978	1.344199	1.258781	1.136064	-1.116884	-1.733619	-1.630817	-1.596483	1.290864	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.951657	-2.054797	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.516736	1.588698	-1.769531	0.000000	0.000000	0.401767	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.573985	-2.533331	-2.451885	-0.740461	1.549973	1.526948	1.560714	0.925698	-1.230913	-1.196430	-1.635844	-1.561936	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-2.028253	-2.021428	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.600973	1.626716	-1.762822	0.000000	0.574462	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.637637	1.688958	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.315926	1.703757	1.581245	1.638906	1.681587	-0.112447	-1.351678	0.690226	-1.618801	-1.590081	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.945160	-1.475435	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.745539	0.679435	-1.824423	0.000000	1.765960	1.686705	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.245258	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.034316	-1.046437	1.835378	1.812752	1.804219	1.761038	-1.512116	-1.490993	0.242196	-1.540522	-1.564056	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.614282	-1.484265	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.958359	-1.880198	0.000000	1.902252	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.374312	0.755373	1.718788	1.621498	1.380120	0.947197	1.205839	0.000000	-1.355538	-1.339887	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.007035	-0.564620	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.892208	-1.794539	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.350566	0.483653	0.768882	0.641372	0.129532	0.000000	2.028872	2.101962	2.063742	2.050025	2.069336	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.996066	2.020631	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.292310	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.261994	0.401049	-1.980112	2.184209	1.965938	2.234024	1.664636	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.782673	1.082604	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.012346	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.971532	0.000000	-1.759671	0.000000	2.317033	1.954301	2.302339	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.762974	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.227211	1.216185	1.224316	0.000000	-1.943677	2.404876	0.000000	2.151203	2.477939	-1.216703	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.310338	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.471525	0.000000	2.376768	2.639869	2.359700	-0.475971	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.315898	0.000000	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.769717	0.269210	1.349321	2.776052	2.455752	0.087402	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.510944	2.403024	1.379214	0.591804	2.396807	2.904015	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
